STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FXR_CURRENCY,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,FUNCTIONAL_CAT,CURRENCY,ACCOUNTING_ENTRY,VALUATION,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP,STATUS
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2015-Q3,233199633060,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2015-Q4,227773978940,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2016-Q1,225925026400,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2016-Q2,226289017110,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2016-Q3,230578679620,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2016-Q4,228405779290,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2017-Q1,226285000640,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2017-Q2,232426108130,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2017-Q3,240380978350,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2017-Q4,242674348710,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2018-Q1,223340660960,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2018-Q2,223315668410,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2018-Q3,226961848207.243,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2018-Q4,210706592735.003,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2019-Q1,228195179229.087,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2019-Q2,228637338149.095,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2019-Q3,223202366692.443,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2019-Q4,223900245388.06,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2020-Q1,213657352224.078,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2020-Q2,235451220711.474,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2020-Q3,253227903521.902,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2020-Q4,269666761815.008,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2021-Q1,276320318656.437,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2021-Q2,298505687970.439,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2021-Q3,290483657397.078,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2021-Q4,314203678906.607,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2022-Q1,319973448076.698,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2022-Q2,311050363951.23,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2022-Q3,296961151137.989,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2022-Q4,295603787601.854,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2023-Q1,281931025111.202,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2023-Q2,296683621526.344,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2023-Q3,286032161611.438,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2023-Q4,309452815259.973,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2024-Q1,308947518720.655,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2024-Q2,327520486826.63,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2024-Q3,351240456703.259,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2024-Q4,350581092403.093,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2025-Q1,329658732207.748,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2025-Q2,340572594385.406,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2025-Q3,347698826142.695,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2025-Q4,328230274670.852,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,NV_USD,Q,2026-Q1,324590697796.917,6,,,,CAD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,A,2012,2.09445461391979,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,A,2013,2.33856350206966,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,A,2014,2.29744433947009,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,A,2015,2.0850402,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,A,2016,2.1311781,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,A,2017,2.1207818,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,A,2018,1.84470153549411,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,A,2019,1.89498739464266,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,A,2020,2.12437518552411,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,A,2021,2.43302287383323,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,A,2022,2.48731350898743,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,A,2023,2.51280570030212,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,A,2024,2.8432776927948,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,A,2025,2.49668121337891,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2012-Q4,2.09445461391979,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2013-Q1,2.19724462119645,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2013-Q2,2.31476412016977,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2013-Q3,2.31844056127716,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2013-Q4,2.33856350206966,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2014-Q1,2.29745698822554,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2014-Q2,2.3643605487586,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2014-Q3,2.31661975693542,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2014-Q4,2.29744433947009,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2015-Q1,2.27140325104553,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2015-Q2,2.2414706,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2015-Q3,2.0853209,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2015-Q4,2.0850402,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2016-Q1,2.0680573,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2016-Q2,2.0639476,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2016-Q3,2.0978865,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2016-Q4,2.1311781,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2017-Q1,2.0760686,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2017-Q2,2.090706,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2017-Q3,2.1287479,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2017-Q4,2.1207818,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2018-Q1,1.9247261,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2018-Q2,1.9483521,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2018-Q3,1.99122171481791,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2018-Q4,1.84470153549411,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2019-Q1,1.96684580595833,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2019-Q2,1.9491788554011,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2019-Q3,1.91681929747976,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2019-Q4,1.89498739464266,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2020-Q1,1.82805976420521,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2020-Q2,1.95923533252454,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2020-Q3,2.06819092688726,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2020-Q4,2.12437518552411,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2021-Q1,2.19830771302443,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2021-Q2,2.3326402341795,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2021-Q3,2.26535609779405,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2021-Q4,2.43302287383323,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2022-Q1,2.55761694908142,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2022-Q2,2.59747362136841,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2022-Q3,2.57912635803223,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2022-Q4,2.48731350898743,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2023-Q1,2.34924077987671,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2023-Q2,2.46653175354004,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2023-Q3,2.41992259025574,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2023-Q4,2.51280570030212,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2024-Q1,2.50166630744934,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2024-Q2,2.65953969955444,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2024-Q3,2.75981760025024,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2024-Q4,2.8432776927948,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2025-Q1,2.63718724250794,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2025-Q2,2.63172364234924,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2025-Q3,2.66763782501221,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2025-Q4,2.49668121337891,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CAD,SHRO_PT,Q,2026-Q1,2.47686553001404,0,,,,CAD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,1995,3463651709,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,1996,3704910000,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,1997,4434727200,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,1998,4236631079.96558,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,1999,3171864564.29576,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2000,5806167655.40092,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2001,5020051683.98395,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2002,9477399431.61201,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2003,7082821558.94507,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2004,7886062791.59622,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2005,8945550776.87147,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2006,11327720877.1503,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2007,14413957023.4176,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2008,16773486016.0933,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2009,17112531186.6067,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2010,22245863512.862,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2011,20070463773.1963,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2012,32981993948.9728,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2013,39388099342.8831,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2014,35631218389.5957,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2015,30876959850,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2016,18780018890,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2017,20408109230,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2018,15259184783.0309,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2019,16762161578.4796,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2020,20877608302.3238,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2021,20947844579.2416,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2022,26136084265.6009,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2023,24556527490.5552,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2024,27033920609.2146,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,A,2025,29995986300.1851,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,1999-Q1,3571276289.78701,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,1999-Q2,3092356768.34092,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,1999-Q3,3193278202.2,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,1999-Q4,3171864564.29576,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,2000-Q1,5505958025.04969,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,2000-Q2,3849358847.3527,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,2000-Q3,4262416543.73772,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,2000-Q4,5806167655.40092,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,2001-Q1,5363805204.57341,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,2001-Q2,5292357641.33826,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,2001-Q3,5174597584.30435,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,2001-Q4,5020051683.98395,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,2002-Q1,6199582319.44258,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,2002-Q2,6443968160.49239,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,2002-Q3,7048929909.42075,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,2002-Q4,9477399431.61201,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,2003-Q1,6167698503.43234,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_CHF,NV_USD,Q,2003-Q2,5949631608.57969,6,,,,CHF,CO,NV,,USD,O,,
